Output_File,AvgSlip,AvgLap
VLoutput0_00.csv,0.0007169584780592223,40611.333333333336
VLoutput0_01.csv,0.0018096164116666888,41226.7
VLoutput0_02.csv,0.004865133481693387,41941.28571428572
VLoutput0_03.csv,0.0004319707778367131,40591.71428571428
VLoutput0_04.csv,,42124.75
VLoutput0_05.csv,0.00040996975575581464,41843.5
VLoutput0_06.csv,0.004241075067438631,40782.666666666664
VLoutput0_07.csv,0.007134603580255159,40895.0
VLoutput0_08.csv,0.0014280927694703732,41633.333333333336
VLoutput0_09.csv,0.0007981050841497689,41985.125
VLoutput0_10.csv,0.001159779047316537,40010.5
VLoutput0_11.csv,0.0015970185183096623,40448.42857142857
VLoutput0_12.csv,0.0017114873597215662,40122.25
VLoutput0_13.csv,0.0009107281338715612,41372.666666666664
VLoutput0_14.csv,0.0017517922760604263,46287.142857142855
VLoutput0_15.csv,0.0021003876611352485,41684.0
VLoutput0_16.csv,0.0009342976654305262,39988.2
VLoutput0_17.csv,0.00088852080407742,41787.5
VLoutput0_18.csv,0.0003045638902132366,40736.2
VLoutput0_19.csv,0.0023743529996329074,43912.57142857143
VLoutput0_20.csv,0.002121905949672413,40070.42857142857
VLoutput0_21.csv,0.0012802676410253585,41570.6
VLoutput0_22.csv,0.002608069940196619,47500.88888888889
VLoutput0_23.csv,0.000896649861167292,41481.5
VLoutput0_24.csv,0.001891436574547464,40830.27272727273
VLoutput0_25.csv,0.00047304025822788356,41268.0
VLoutput0_26.csv,0.0006771382702193932,42067.25
VLoutput0_27.csv,0.004046154976140505,40711.8
VLoutput0_28.csv,0.0020949152723842897,42863.42857142857
VLoutput0_29.csv,0.0021872989842299222,41388.9
VLoutput0_30.csv,0.0007514197401785734,41825.6
VLoutput0_31.csv,0.0012286911570776795,43853.166666666664
VLoutput0_32.csv,0.001172422743226895,41475.166666666664
VLoutput0_33.csv,0.0015089698969307592,41096.0
VLoutput0_34.csv,0.0012019428832471862,41336.72727272727
VLoutput0_35.csv,0.0015921215038269397,40078.444444444445
VLoutput0_36.csv,0.00030439441004069946,40763.125
VLoutput0_37.csv,0.0009893097642658724,40872.42857142857
VLoutput0_38.csv,0.0018721563729347042,41008.22222222222
VLoutput0_39.csv,0.0013862545694939775,46706.0
VLoutput0_40.csv,0.0006458343451181101,40752.166666666664
VLoutput0_41.csv,0.0012789924510522807,47815.5
VLoutput0_42.csv,0.0013087801079251873,42327.25
VLoutput0_43.csv,0.0006167579795126163,41441.8
VLoutput0_44.csv,0.0030174463700073525,41023.0
VLoutput0_45.csv,0.0007169187127317902,40747.333333333336
VLoutput0_46.csv,0.00026979632883764515,41739.0
VLoutput0_48.csv,0.002157071659910492,42062.77777777778
VLoutput0_49.csv,0.0013281548805678673,41662.63636363636
VLoutput1_01.csv,0.00016831280396499784,41124.05263157895
VLoutput1_02.csv,0.00136884886804664,40792.0
VLoutput1_03.csv,0.00027051349222438484,42669.357142857145
VLoutput1_04.csv,0.0006087389485589389,40326.0
VLoutput1_05.csv,0.00024878747264685643,41426.46153846154
VLoutput1_06.csv,0.0005379597643193863,43156.42857142857
VLoutput1_07.csv,0.0029745738036409492,41557.444444444445
VLoutput1_08.csv,0.0006360022105673181,41436.86666666667
VLoutput1_09.csv,0.00019091107881009678,42473.89473684211
VLoutput1_10.csv,0.000812458011054897,41385.15789473684
VLoutput1_11.csv,0.0004145646984032333,43514.15789473684
VLoutput1_12.csv,,41352.07692307692
VLoutput1_13.csv,0.0003034535083567278,44456.09090909091
VLoutput1_14.csv,0.0021581509941635234,40630.63636363636
VLoutput1_15.csv,0.00019239352079097153,40456.88888888889
VLoutput1_16.csv,0.000401800057875949,40840.27777777778
VLoutput1_17.csv,0.00039779497922953565,40544.07692307692
VLoutput1_18.csv,2.5178152261176762e-05,41263.4
VLoutput1_19.csv,0.0003146023015147376,40773.77777777778
VLoutput1_20.csv,0.00040317367963981084,43899.8
VLoutput1_21.csv,0.0006366214176931282,40651.17647058824
VLoutput1_22.csv,0.00024425713448828244,41608.8
VLoutput1_23.csv,0.0008777696189613778,44544.53846153846
VLoutput1_24.csv,0.002381599801219106,41562.5
VLoutput1_25.csv,0.0006881300558388738,43965.8125
VLoutput1_26.csv,0.00020452082583810027,40192.46153846154
VLoutput1_27.csv,0.0006137513586610408,41891.76470588235
VLoutput1_28.csv,0.0005619089396479674,40862.13636363636
VLoutput1_29.csv,0.0008406430345526489,40447.0
VLoutput1_30.csv,0.0005903737736561568,40636.0625
VLoutput1_31.csv,0.0005125581028134123,40073.92307692308
