Output_File,AvgSlip,AvgLap
VLoutput0_00.csv,-0.9676708429339934,40611.333333333336
VLoutput0_01.csv,-0.36718919622132057,41226.7
VLoutput0_02.csv,-0.45301953037993564,41941.28571428572
VLoutput0_03.csv,-0.8865270635735771,40591.71428571428
VLoutput0_04.csv,,42124.75
VLoutput0_05.csv,-0.3329133686689844,41843.5
VLoutput0_06.csv,-0.04852271946764117,40782.666666666664
VLoutput0_07.csv,-0.4583500530762321,40895.0
VLoutput0_08.csv,-0.5781827517965303,41633.333333333336
VLoutput0_09.csv,-0.5334323590818573,41985.125
VLoutput0_10.csv,-1.0873297092823686,40010.5
VLoutput0_11.csv,-0.07842240986097528,40448.42857142857
VLoutput0_12.csv,-0.19359985631467946,40122.25
VLoutput0_13.csv,-0.055649395494375205,41372.666666666664
VLoutput0_14.csv,-0.28672717074279597,46287.142857142855
VLoutput0_15.csv,-0.9517478311351393,41684.0
VLoutput0_16.csv,-0.6743090013145481,39988.2
VLoutput0_17.csv,-0.2631380879749289,41787.5
VLoutput0_18.csv,-0.02301829678218885,40736.2
VLoutput0_19.csv,0.05526180244507401,43912.57142857143
VLoutput0_20.csv,-1.1948486354985783,40070.42857142857
VLoutput0_21.csv,-0.30840665218985897,41570.6
VLoutput0_22.csv,0.05859121267219902,47500.88888888889
VLoutput0_23.csv,-1.2814394424698725,41481.5
VLoutput0_24.csv,-0.815895169482412,40830.27272727273
VLoutput0_25.csv,-0.4964160069934446,41268.0
VLoutput0_26.csv,-0.3271627282944408,42067.25
VLoutput0_27.csv,-0.5003370854500582,40711.8
VLoutput0_28.csv,-0.04839628940214866,42863.42857142857
VLoutput0_29.csv,-0.25276167097521784,41388.9
VLoutput0_30.csv,-0.6627838612752465,41825.6
VLoutput0_31.csv,-0.4601805290232461,43853.166666666664
VLoutput0_32.csv,-0.5037291464649004,41475.166666666664
VLoutput0_33.csv,-1.1836468865959384,41096.0
VLoutput0_34.csv,-0.6280579517953075,41336.72727272727
VLoutput0_35.csv,-0.626434070452079,40078.444444444445
VLoutput0_36.csv,-0.6458199684368243,40763.125
VLoutput0_37.csv,-0.2471516523335027,40872.42857142857
VLoutput0_38.csv,-0.9023314997581806,41008.22222222222
VLoutput0_39.csv,-0.2634887133243266,46706.0
VLoutput0_40.csv,-1.606100879711434,40752.166666666664
VLoutput0_41.csv,-0.13982108703169496,47815.5
VLoutput0_42.csv,-0.7442819748804658,42327.25
VLoutput0_43.csv,-0.26629857643649146,41441.8
VLoutput0_44.csv,0.02097411351576189,41023.0
VLoutput0_45.csv,-0.6064101171462685,40747.333333333336
VLoutput0_46.csv,-0.08539574525260096,41739.0
VLoutput0_48.csv,-0.3937115652247264,42062.77777777778
VLoutput0_49.csv,0.2584951419490967,41662.63636363636
VLoutput1_01.csv,-0.9111123905614165,41124.05263157895
VLoutput1_02.csv,-0.4266243710973156,40792.0
VLoutput1_03.csv,-0.30493680230864995,42669.357142857145
VLoutput1_04.csv,-0.4623393010072649,40326.0
VLoutput1_05.csv,-0.5669344959003175,41426.46153846154
VLoutput1_06.csv,-0.44356158725107525,43156.42857142857
VLoutput1_07.csv,0.1728017847041595,41557.444444444445
VLoutput1_08.csv,-1.0706591819309053,41436.86666666667
VLoutput1_09.csv,-0.2836647613058814,42473.89473684211
VLoutput1_10.csv,-1.2647962709432718,41385.15789473684
VLoutput1_11.csv,-0.0222547816096409,43514.15789473684
VLoutput1_12.csv,,41352.07692307692
VLoutput1_13.csv,-0.14947879147027507,44456.09090909091
VLoutput1_14.csv,-0.576542325337541,40630.63636363636
VLoutput1_15.csv,-0.6754524147433122,40456.88888888889
VLoutput1_16.csv,-1.2131863298643988,40840.27777777778
VLoutput1_17.csv,-1.2017847568563023,40544.07692307692
VLoutput1_18.csv,-0.06239298688956829,41263.4
VLoutput1_19.csv,-0.1675605461321904,40773.77777777778
VLoutput1_20.csv,-0.09047038272926793,43899.8
VLoutput1_21.csv,-0.8620615064475338,40651.17647058824
VLoutput1_22.csv,-0.9140363524745063,41608.8
VLoutput1_23.csv,-0.5059879522765023,44544.53846153846
VLoutput1_24.csv,-0.1739293434877419,41562.5
VLoutput1_25.csv,-0.3783422641684543,43965.8125
VLoutput1_26.csv,-0.37311436999371395,40192.46153846154
VLoutput1_27.csv,-0.2161179956733504,41891.76470588235
VLoutput1_28.csv,0.056706209273816685,40862.13636363636
VLoutput1_29.csv,-0.9638580259329835,40447.0
VLoutput1_30.csv,-0.8851945098284192,40636.0625
VLoutput1_31.csv,0.09019431292869116,40073.92307692308
